study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB47870	ERP132183	SAMEA9991045	ERS7669305	ERX6535433	ERR6913169	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	166482	21559572	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-69	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-69	5172716;5228140	c3430b0f2b0e790431e13314e38b54cd;44da21815caa7ad865c939ede3e138a2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913169/ERR6913169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913169/ERR6913169_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913169/ERR6913169_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913169/ERR6913169_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913169/ERR6913169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913169/ERR6913169_2.fastq.gz	4952065;5009048	61efe55ce3779bb72059b9a71698312e;9033a8301200d35a32f7537019c4a0db	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913169/P425_DNA_S37_L001_68220_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913169/P425_DNA_S37_L001_68220_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913169/P425_DNA_S37_L001_68220_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913169/P425_DNA_S37_L001_68220_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913169/P425_DNA_S37_L001_68220_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913169/P425_DNA_S37_L001_68220_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM69		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991046	ERS7669306	ERX6535434	ERR6913170	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	16132	2129809	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-70	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-70	521104;530062	6f7633db6ffc668df5d21181428052a5;835db0c14637396962e7f1cf11b05da8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913170/ERR6913170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913170/ERR6913170_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913170/ERR6913170_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/000/ERR6913170/ERR6913170_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913170/ERR6913170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/000/ERR6913170/ERR6913170_2.fastq.gz	499850;508560	4d0342f7e647920dec19247ba2d8a63d;0b34da66a08d5d8cac2114c1442c6253	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913170/P428_DNA_S45_L001_68219_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913170/P428_DNA_S45_L001_68219_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913170/P428_DNA_S45_L001_68219_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913170/P428_DNA_S45_L001_68219_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913170/P428_DNA_S45_L001_68219_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913170/P428_DNA_S45_L001_68219_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM70		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991047	ERS7669307	ERX6535435	ERR6913171	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	316768	40202045	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-71	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-71	9649299;9793190	3e52f166c5eeb06fa26f35756e2a1ad9;0dc92f826210c94132d68b934c58eeaa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913171/ERR6913171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913171/ERR6913171_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/001/ERR6913171/ERR6913171_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/001/ERR6913171/ERR6913171_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913171/ERR6913171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/001/ERR6913171/ERR6913171_2.fastq.gz	9235729;9382591	ceab9d850c37d6367210749e8041dc8c;a2dcaf08b1859926cdc00b9c71d92967	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913171/P431_DNA_S52_L001_68218_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913171/P431_DNA_S52_L001_68218_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913171/P431_DNA_S52_L001_68218_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913171/P431_DNA_S52_L001_68218_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913171/P431_DNA_S52_L001_68218_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913171/P431_DNA_S52_L001_68218_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM71		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991048	ERS7669308	ERX6535436	ERR6913172	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1047306	131257941	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-72	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-72	31636743;32071628	97d5b79f820f9f98d02edfc6899e5995;4bd8502dec99aa31ea60a36e3394b276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913172/ERR6913172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913172/ERR6913172_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/002/ERR6913172/ERR6913172_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/002/ERR6913172/ERR6913172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913172/ERR6913172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/002/ERR6913172/ERR6913172_2.fastq.gz	30200991;30649762	44a5c341282292e5a83b2bc2205bfc47;33009718ecaad6ea0a5cd449ded10069	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913172/P434_DNA_S76_L001_68217_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913172/P434_DNA_S76_L001_68217_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913172/P434_DNA_S76_L001_68217_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913172/P434_DNA_S76_L001_68217_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913172/P434_DNA_S76_L001_68217_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913172/P434_DNA_S76_L001_68217_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM72		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991049	ERS7669309	ERX6535437	ERR6913173	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	27156	3357535	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-73	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-73	828056;840685	267e1d50f80afc682379320c4e514d3c;89b8fcb9e1e22482ad67058d2e8a2f09	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913173/ERR6913173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913173/ERR6913173_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/003/ERR6913173/ERR6913173_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/003/ERR6913173/ERR6913173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913173/ERR6913173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/003/ERR6913173/ERR6913173_2.fastq.gz	793030;805534	47f9a400c0de0c2801175db1d89993bf;f61c2ef383e83cda5f9dcdcefdc5d7de	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913173/P435_DNA_S33_L001_68216_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913173/P435_DNA_S33_L001_68216_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913173/P435_DNA_S33_L001_68216_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913173/P435_DNA_S33_L001_68216_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913173/P435_DNA_S33_L001_68216_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913173/P435_DNA_S33_L001_68216_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM73		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991050	ERS7669310	ERX6535438	ERR6913174	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	191868	21290514	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-74	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-74	5248651;5332525	aed75be47afd884ecc0f2d97ca1fa01b;72341b1f7099367ff9326526020b5740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913174/ERR6913174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913174/ERR6913174_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/004/ERR6913174/ERR6913174_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/004/ERR6913174/ERR6913174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913174/ERR6913174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/004/ERR6913174/ERR6913174_2.fastq.gz	4991625;5076952	6517f8cacfbb4a3ca0300da6ed8709e1;b9210162b4f7f2abcf8d95d0e75ebb46	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913174/NP_A_DNA_L001_76229_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913174/NP_A_DNA_L001_76229_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913174/NP_A_DNA_L001_76229_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913174/NP_A_DNA_L001_76229_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913174/NP_A_DNA_L001_76229_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913174/NP_A_DNA_L001_76229_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM74		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991051	ERS7669311	ERX6535439	ERR6913175	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	399904	42664989	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-75	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-75	10657572;10806497	fb07d2f6a3ae4eb0edebf1873444f4ec;bd8dff19c972ef05d9326d13abd24491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913175/ERR6913175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913175/ERR6913175_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/005/ERR6913175/ERR6913175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/005/ERR6913175/ERR6913175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913175/ERR6913175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/005/ERR6913175/ERR6913175_2.fastq.gz	10152547;10307294	f104061e12b4e167afbfb0063bb82f6a;2cdd0fbdb35d2924ecf5abb225ed8a90	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913175/NP_B_DNA_L001_74600_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913175/NP_B_DNA_L001_74600_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913175/NP_B_DNA_L001_74600_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913175/NP_B_DNA_L001_74600_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913175/NP_B_DNA_L001_74600_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913175/NP_B_DNA_L001_74600_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM75		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991052	ERS7669312	ERX6535440	ERR6913176	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1449880	157565410	UNIVERSITY OF CALGARY	2021-11-26	2021-11-26	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-76	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-76	39218737;39568639	9974cc86d68540959a2195f3e0fdfe2e;e7b1b3e0c419dd40038704128f580dde	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913176/ERR6913176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913176/ERR6913176_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913176/ERR6913176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/006/ERR6913176/ERR6913176_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913176/ERR6913176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/006/ERR6913176/ERR6913176_2.fastq.gz	37081511;37445773	40a25dc4f02821e843f65bdce0830345;53d0a193fe2a9fcaac1c8b7c615a7b9b	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913176/NP_C_DNA_L001_74598_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913176/NP_C_DNA_L001_74598_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913176/NP_C_DNA_L001_74598_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913176/NP_C_DNA_L001_74598_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913176/NP_C_DNA_L001_74598_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913176/NP_C_DNA_L001_74598_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM76		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991053	ERS7669313	ERX6535441	ERR6913177	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1999270	226247606	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-77	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-77	55767755;56347902	089340c8713860875cd44e388ad650c8;335d0ae1475b2a6295284a4fdcf29d04	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913177/ERR6913177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913177/ERR6913177_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/007/ERR6913177/ERR6913177_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/007/ERR6913177/ERR6913177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913177/ERR6913177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/007/ERR6913177/ERR6913177_2.fastq.gz	52629514;53298965	d14b36be8d05a42a31b15adee4980482;0967ee00413aeb5134f7e9417c44d5e0	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913177/NP_D_DNA_L001_74596_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913177/NP_D_DNA_L001_74596_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913177/NP_D_DNA_L001_74596_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913177/NP_D_DNA_L001_74596_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913177/NP_D_DNA_L001_74596_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913177/NP_D_DNA_L001_74596_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM77		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991054	ERS7669314	ERX6535442	ERR6913178	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1060832	114446653	UNIVERSITY OF CALGARY	2021-11-25	2021-11-25	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-78	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-78	28060665;28524516	ee3aa4436bb75c33d299f1e60e7a85d4;c990614717acc49f6686f50ee660c988	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913178/ERR6913178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913178/ERR6913178_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/008/ERR6913178/ERR6913178_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/008/ERR6913178/ERR6913178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913178/ERR6913178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/008/ERR6913178/ERR6913178_2.fastq.gz	26540329;27020848	591432f0fbb00ea648f6d24bbb56ffe4;8e119b804035464820a444de4532ecbd	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913178/NP_E_DNA_L001_74594_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913178/NP_E_DNA_L001_74594_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913178/NP_E_DNA_L001_74594_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913178/NP_E_DNA_L001_74594_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913178/NP_E_DNA_L001_74594_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913178/NP_E_DNA_L001_74594_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM78		Metagenomics COVID-19	0	2021-10-06
PRJEB47870	ERP132183	SAMEA9991055	ERS7669315	ERX6535443	ERR6913179	ERA6551788	256318	metagenome	ILLUMINA	Illumina NovaSeq 6000	NEBNext Ultra II Library Preparation for Illumina	300	PAIRED	OTHER	METAGENOMIC	unspecified	1769196	248757369	UNIVERSITY OF CALGARY	2021-10-12	2021-10-12	Illumina NovaSeq 6000 paired end sequencing	Analysis of diversity, co-pathogens, and metagenomics of COVID-19 patients	ena-STUDY-UNIVERSITY OF CALGARY-02-10-2021-05:39:36:575-661	ena-EXPERIMENT-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-79	ena-RUN-UNIVERSITY OF CALGARY-06-10-2021-20:39:34:201-79	57796470;59886208	a3a2c9e174ecea68ca3fa817b496dd9b;cf94c98153cc799cc623af2222845eb7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913179/ERR6913179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913179/ERR6913179_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913179/ERR6913179_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR691/009/ERR6913179/ERR6913179_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913179/ERR6913179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR691/009/ERR6913179/ERR6913179_2.fastq.gz	55315403;57435988	1be6e0b4f867000c6547b4d03d4bef6a;c09ff2f9ebb09bccb21c718fc10b35eb	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913179/P01_DNA_L001_2_76153_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913179/P01_DNA_L001_2_76153_reads_nh_R2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913179/P01_DNA_L001_2_76153_reads_nh_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR691/ERR6913179/P01_DNA_L001_2_76153_reads_nh_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913179/P01_DNA_L001_2_76153_reads_nh_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR691/ERR6913179/P01_DNA_L001_2_76153_reads_nh_R2.fastq.gz	FASTQ;FASTQ									Meta_DCM79		Metagenomics COVID-19	0	2021-10-06
